,tweet,label
1171,summeime and the livin is easy newproject,0
1172,i m going to hell for this,0
1173,that moment when you excitedly look at your random 100 new followers in the last hour and realize they are all fake camgirls notcool,0
1174, allahsoil the next best seller book isis islam 2016in4worlds 2016in4words terrorists gwot,1
1175,sometimes the simple things are the best tea cake simplicity,0
1176,singapore unemployment rate remains unchanged at 1 9 in 1q blog silver gold forex,0
1177,when a facemask can run you the risk of looking unintentionally moredun edinburgh,1
1178,it s tattoo day,0
1179,control your feeling dont your feelings control you quote saturday,0
1180,good night just do it sunday goodnight like4like lifestyle appface motivated,0
1181,charity fundraising director comments i ve previously used 6 systems but junaricrm is the most comprehensive and simplest to use,0
1182,  i ve had these experiences in europe as an american is alive and unwell,1
1183,so this girl walks into starbucks and refuses to let me serve her because i m a white guy whoa hey there and,1
1184, i ve had 9 5 years of mostly arrogant abusive discriminating even dutch drs just leave me to die,1
1185,udtapunjab in today s paper bjp no one is defamingpunjab it s already defamed wake up it s never too late,0
1186,lubachka the performance 17 11 2014 4256px thelifeerotic blog silver gold forex,0
1187,  i was behind a car with an nra sticker in traffic today i wanted to bump them but was afraid they d shoot me,0
1188,we have to make a decision to be on the inside now to magnetize a life of happiness on the outside,0
1189, truth from   about  malevote,1
1190,cats funny dance funny pictures pictures of dance politics poem,0
1191,today i left my taco bell to go to a different taco bell to get lettuce i referred to this as an adventure told my friends about it,0
1192,just some trump suppoers voicing their thoughts on women s suffrage and germany s immigration policy,1
1193,mud radio2 songwords showmeyoureawoman oh my god! anyone listened to the words to this seventies classic signofthetimes,1
1194,jabardasti photosession ok now nikkhhil 29 framelements media and enteainment,0
1195, a genealogy of xenophobia papalbull colonisation slavery enlightenment polygeny pseudoscience,1
1196,in the workplace family responsibilities add to pressure as they face unequal pay lack of suppo,1
1197, fg introduces a scheme state govt which is under fg says she won t paicipate ekiti is now a separate country this is,0
1198,hmmm amodu s dead woke up again dis mornin 2hear of diz devastating news may god grant those he left behind d foitude 2bear dis loss,0
1199, racist attack on three muslim women in hull city centre for more info muslims,1
1200,my grandmother very you can ve like her,0
1201, we re looking forward to celebrating  with a tea pay for our team later cake,0
1202,prison officers goaded muslim inmates until they needed to be restrained as pa of a game,1
1203, allahsoil not all muslims are islamic extremists very very few are emiratis,1
1204,pmqs why is  not being dealt with bloody beer destitute desperate povey,0
1205, allahsoil vps got multi million dollar bonuses while average americans lost their homes,1
1206, that doesn t prevent you from being a and a bigot,1
1207,can t wait to be floating in my pool next weekend winners waterbaby,0
1208,i wanna watch conjuring and me before you but no one wants to come with me,0
1209,virginia kkk leader we re not racist we re just misunderstood christians trumpracist trumpconaist,1
1210, farmer beaten during a land invasion crisis loteni area via  southafrica crime fa,1
1211, we the people originally meant we the white landholding males 2016in4words,1
1212, then what is it,1
1213,where are you now i m faded moveon missyou made by raditya inc with musical ly,0
1214,anothr bloated jerodtwin colluder angrygaymafia koolaid guzzling hasbeen failure flushed,1
1215,  it s there it s  although i m told that andrew jackson was and cantankerous also,1
1216, freedownload a peek of nyc here then come back to holier than moi,1
1217,48thweeksary happy11thmonthsary aldub at adn,0
1218,you okay with this  of course you are traitor bully notmypres notmypresident,1
1219,nyc assault womenonly forher 2017 newyears resolution womenissues self defense for women course,1
1220,waahey reunited with these two amazing souls so blessed friends catchup,0
1221,happy day altwaystoheal healthy,0
1222,when benji doesn t want to take a selfie face,0
1223,the italian fascist carlpaladino needs a lobotomy in 2017 that s my wish perhaps then he ll realize yes carl you are a bigot,1
1224, homicides rose in most big cities this year the wall street journal povey inequity illegalguns,1
1225,we cannot address issues of fair trade or fresh h20 with so much violence better 2017 npr ,1
1226,goofin family selfie smiles classicman dapper beard blueeyes basilica of the,0
1227, michelle obama ape in heels case is just the beginning donaldtrump america,1
1228, check this out i mentioned this org to you back in april founder is a girl from nyc happy new yea,1
1229,one month in and i totally have this dad thing down pat monkeybum sleepintothejays,0
1230,paul beloy is still an issue at varying levels in belgian football ,1
1231,make today a positive one feelfabulousproject empiremovement andhealthy positive,0
1232, always wondered how my bathroom plant felt now l can hear it with my  sounda,0
1233,i am ok i am positive affirmation,0
1234,scanning in more awork and then headed to another meeting staytuned beingcreative focused,0
1235,  allows    bigots race baiter slaveowner work for your station acceptable fired,1
1236,  tremendous oppounity to move our country back 75 years into ove misogyny and tax breaks for corps,1
1237,the end of me selfie love messi cr7 religion christianity mecca live,1
1238,he found his soulmate she didn t terrible,0
1239,have a great weekend everyone weekend,0
1240,sad times my computer has just decided to fry on me so now i have to send it back supposmallstreams twitchfinest gamersunite,0
1241,wow what a beautiful day come and have some family fun in the sun,0
1242, i wonder how many cooperative program dollars that cost wasteofmoney,0
1243, my gf used uber without forcing language preferences so you are reading my data and making ux choices,1
1244,you black feel like the are stomping on you listen retweet tampa miami,1
1245,i hope the guy won t say how come only trump gets to speak his mind people enough with the pc already sarcasm,1
1246,nigger lifelessons of white kid growing up in the 60 s bloggersblast respect,1
1247, and i never mentioned race nor could i care yet the bitch called me david duke so imo she s a,1
1248, no it doesn t germans even fascists rape too so how should help  ,1
1249,just launched fhe youth hangout,0
1250, today s the day orangeisthenewravensbourne  tds16 ,0
1251,the latest say what thanks to  culturesways,1
1252,just went 2  seeking my 79 frozen limeade the lady made me pay full price bc i didn t mention the deal when i ordered,0
1253, trump lackey carl palladino is th get of a mating betwn a pig a hyena iq of a slug apologies to all pigs hye,1
1254,yes because apparently being qualified for a job is dependent upon your ethnicity,1
1255,excellent idea dig deep hang em high treason aidingenemies fraud coverups benghazi extoion17,1
1256,done good idea repoed you for abusive content as a troll  ,1
1257,thought factory left right polarisation trump uselections2016 leadership politics brexit blm 14,1
