,tweet,label
12103,you    want more   allow me to help you get where you want to go  success  motivation ,0
19041,damn it  seriously  f d up     ,0
45,i am amazing   i am  positive  affirmation     ,0
16772,   whiskerswednesday everyone                cute  cats  kitten  catsoftwitter  wednesday  teamcatmojo  catlover ,0
6734,who s watch  wwdc2016   live stream the  apple event for the latest from  user and the team     june 13th 10am pst  reminder,0
5666,damn  some thickskin girl in this exact scenario prolly read this and cried my nigga   accurate  deep    imdying ,0
16828, user stas tomorrow    you can get there by train   paignton is nearest  user station   user,0
2402,work work work                              blessed  plusmodel  curvymodel  cuteoutfit ,0
20504,sad attempt to gain recognition from the joe ie brigade    coybig  irl  ireland ,0
12440,      gpif to boost investment into  risk  assets    blog  silver  gold  forex,0
24572, myhea goes out to the  innocent    news  everywhere  liveandletlive  3  orlando,0
28292,      sattineferrety  latina  ,0
13644,  user  euro2016 is here     launch  user  user  user  user ,0
6194,hai everyone i want to say goodbye   because  i temporary closed my facebook      because it s very annoying  disappointed      goodbye  ,0
2796, the education of public servants is a critical pa of the path forward     so true  ,1
31737,  user goodies for  user                                 earlyyears  childcare ,0
4883, user  3  3 listen to my most beautiful best friend   user  singing with her most amazing voice  3  3  3  3 2 ,0
4906, user good to see the blues still obsessed   ,0
16662,happy sunday    sunday  sundayvibes        bepositive  pinterest  dailyquotes  getitdone    ,0
3112,morning  coffee in  london      love my life         bachelorette  bacheloretteweekend       ,0
11995,happy national best friend day    user mofknz     nationalbestfriendday  bff  bf    ,0
30615,are you  black   feel like the  are stomping on you        retweet  tampa  miami    ,1
5476,i can t with  user in them  memes   ojmadeinamerica    ,0
6937,                           repost reelenterprises with repostapp           scripts ready for my two leads so    ,0
19370,tomorrow could be the sta of everything  hopeful    needluck,0
11999,the house of  glow came tumbling down        historic riviera hotel and casino demolished in las vegas   fox news    ,0
8809,trying to have a conversation with a gamer results in exposing his inner fanboy when more people agree with me    ,0
372,my monday is so empty without the bachelorette               thebachelorette    empty  nowine,0
8326, user  user  user  user  user   user way to ruin the integrity of the spo  bopfail  ,0
4905, user  user you ladies are all successful living in manhattan   who cares if she approves or is so mean  life,0
16623,wishing all a happy and pleased the event     pleased,0
1663,did the general pull the pin of the grenade and pose for a selfie or what   ,0
31100,  user happy as angie s dog theo  smile  inspire    a ,0
106,i still can not wrap my head around the fact that  christinagrimmie is gone  and the fact that a man destroyed  prayfororlando just  ,0
10489,always exciting to get contributor copies from  user  poetry   ,0
25867,i am thankful for having imagination   thankful  positive     ,0
24560,  fathers day to all the wonderful dads out there         ,0
8826,  user grow old along with me  the best is yet to be     robe browning  wedding    love ,0
27472,foods for  healing your body       doplants   healthy is     ,0
20262,know where you come from          selfie  smile    iftaar  ramadan  road  reflect  glasses    ,0
4317,  user the   state of  sysadmin in the age of  containers   devops  datacenter,0
12713,big  thankyou to the 200  subs  motovlogging    cake ,0
13723,can t believe it s only 13 days til glasto        need to sta preparing,0
15384,how i spent my big day  bigday  weekend  ootd  blog  blogger  elegant  love  saturday  fashionblog       ,0
9726,  user whatever you decide to do make sure it makes you   ,0
31332,words fail me  it s senseless and merciless     orlandolove ,0
22670, good afternoon  poloralphlauren  tomihilfiger    ,0
17186,  user  user  user yes what no way                                                     hallelujah  can t wait to hear it  illrun  spin1038  irish     ,0
8497,the internet gives  idiots 2 much power to criticize everything and claim they accept everyone   only when they agree with them     facts,0
27293,the fact that we are even having the conversation about hillary as president is very troubling  where have we gone as a nation   ,0
8887,1                one fucking day      tomorrow will be so awesome           soundslivefeelslivecologne    user,0
16558,ne jamais dire jamais  believe in you     nevergiveup  motivation  lifestyle    inspiration   user          ,0
23147,tonight s the night   headed to see  user  user in ptbo  on     amazingmessages,0
17244,see how my back  garden grows  50 x6  of lush  flowers makes me nothing but   in  spring    ,0
19317,bruh    when  user retweets you  can t front like that didn t put a huge smile on my face   humbled  honored                         ,0
23737,all dayer with the girls drinking in weston with the air show going on  ifcarlingdidperfectdays  redarrows  typhoon  ,0
20384,i hate  rains  it turns sad whiny me into a   soul,0
30079, sikh  temple vandalised in in  calgary   wso condemns  act  ,1
9175, user  user    on our way ,0
24358,just watched  user wish i ddnt they wrecked it not looking foward to next season  season4  netflex  worstthingever  notfunny    shit,0
26849,awesome time with my youngest   picoftheday  fun  instalike  life    cute  smile ,0
3871, user  yeah sure            asksaad,0
22601,i don t have to see finding dory alone       dory,0
3685, cake   bihday   happy 90th bihday to the queen  good excuse to eat cake  ,0
29554,  user be      have  success    in that order  ,0
30353,black s dark  love  live  wonderful  instame  peace  amo  smile  felicidade  feliz    kiss    ,0
16979, user of all the people in the world  you were the one person i thought would help   youareaparenttoo  ,0
17194,fighting battles that have already been won  instead of fighting a massive uphill battle against clinton    ,0
20464, user delta is under fire after youtube prankster is removed from a flight for speaking arabic  ,1
11596,ahhh  i ve been waiting for this since forever  ,0
20165,gonna sta packing today  holiday  turkey  1week3days  sunseasand  girlsholiday    marmaris     ,0
3267,but i m broke now until the 25th                                   ,0
11978,getting crazy at the costco in calgary   eating poutine  absolutely nothing like bonding with family    day 2  ,0
29979, user woohooo you guys are very busy bees  cnt wait for the album                                                        ,0
20136, user so i guess that white women aren t to blame  how does that work again    user  user   propaganda  alllivesmatter,1
25711,it is therapeutic to look at groomed cat pictures on the internet   user and i just laughed so much    ,0
14106,it seems i d be good at it by now  but no  rock  rap  funny  comedy  pop    hiphop  ,0
2989,watch out   user   dj esm  e is coming to guet cha  that  outro though    baby  music    kwak  kwak ,0
25887, user  epicfail  diy donald  at pretending to not know what the  kkk is and who  davidduke is   ,0
5235,  user  user  user  user  user  user  user  user  user  user,0
11244,shawnee city manager carol gonzales says being a good leader stems from being     kscpm16  13percent ,0
20212,crazy trip           tioman  awesome  island  beautiful  chill  love    paradise  dive  ink    ,0
22143,we all have that funny looking side hidden                     ohh  ugly  myself  puntacana  funny  user ,0
26067,i m so thankful that  user introduced me to her brother       ,0
28895,just 4 days until the championship fixtures are announced   bees  brentfordfc   ,0
11446,happy father s day breakfast           foodie  foodporn  breakfast    follow  me ,0
22986,yessss chrishon                         ,0
4369,looking forward to the day snapchat gets rid of the dog filter   ,0
9018,happy fathers day            celebration   love   moon cafe  veranza mall ,0
25629,you me too                          ,1
13113, badblood    heh  lel  haha omg xd   user  funimate ,0
31619,teen girl killed  3 others injured in downtown oakland shooting   guns  mentalillness  gangs                          is    orlando ,0
